path,filename,date_dir,timestamp,date,framework_version,status,mode,mode_description,backend,model,temperature,top_p,max_tokens,timeout_seconds,trace_model,trace_path,food,service,tip,trace_format,prompt_char_count,prompt_message_count,example_count,active_proposition_count,rulebase_rule_count,rulebase_source,rulebase_method,generation_time_seconds,output_char_count,output_word_count,output_text_present,prompt_tokens,completion_tokens,total_tokens,finish_reason,error_type,error_message,tcf_status,tcf_score,tcf_quality_bucket,tcf_yes_count,tcf_total_questions,tcf_trace_fact_count,tcf_eval_count,tcf_latest_timestamp,tcf_judge_model,tcf_judge_backend,representative_case
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123912083108Z_3-shot-trace_27ea542a.json,2026-04-09T123912083108Z_3-shot-trace_27ea542a.json,2026-04-09,2026-04-09 12:39:12.083108+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service3.json,2,3,2.5,activated_labels,3710,8,3,3.0,0,,,0.3540322129993001,476,78,True,1063.0,118.0,1181.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:09:21.585091+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123912534315Z_3-shot-trace-with-model-rulebase_610d952b.json,2026-04-09T123912534315Z_3-shot-trace-with-model-rulebase_610d952b.json,2026-04-09,2026-04-09 12:39:12.534315+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service3.json,2,3,2.5,activated_labels,4170,8,3,3.0,4,traces/heitor2,inferred_from_trace_directory,0.3839342330029467,470,83,True,1182.0,142.0,1324.0,stop,,,success,0.8333333333333334,good >=0.80,5.0,6.0,6.0,1,2026-04-16 11:09:23.080454+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123913017338Z_zero-shot-trace_596cf755.json,2026-04-09T123913017338Z_zero-shot-trace_596cf755.json,2026-04-09,2026-04-09 12:39:13.017338+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service4.json,2,4,2.5,activated_labels,1756,2,0,2.0,0,,,0.4135040280089015,803,131,True,466.0,179.0,645.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:25.316430+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123913510235Z_3-shot-trace_b0b1c79a.json,2026-04-09T123913510235Z_3-shot-trace_b0b1c79a.json,2026-04-09,2026-04-09 12:39:13.510235+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service4.json,2,4,2.5,activated_labels,3639,8,3,2.0,0,,,0.3291020050091902,382,62,True,1041.0,93.0,1134.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:26.563446+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123913937542Z_3-shot-trace-with-model-rulebase_ca1bbdaa.json,2026-04-09T123913937542Z_3-shot-trace-with-model-rulebase_ca1bbdaa.json,2026-04-09,2026-04-09 12:39:13.937542+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service4.json,2,4,2.5,activated_labels,4099,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4138142829906428,573,97,True,1160.0,146.0,1306.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:27.875545+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123914439169Z_zero-shot-trace_87bf34fd.json,2026-04-09T123914439169Z_zero-shot-trace_87bf34fd.json,2026-04-09,2026-04-09 12:39:14.439169+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service5.json,2,5,2.5,activated_labels,1739,2,0,2.0,0,,,0.42622532400127966,794,133,True,459.0,180.0,639.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:29.411881+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123914967186Z_3-shot-trace_6db62677.json,2026-04-09T123914967186Z_3-shot-trace_6db62677.json,2026-04-09,2026-04-09 12:39:14.967186+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service5.json,2,5,2.5,activated_labels,3622,8,3,2.0,0,,,0.25158438000653405,331,57,True,1034.0,85.0,1119.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:30.447783+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123915361969Z_3-shot-trace-with-model-rulebase_63a8427c.json,2026-04-09T123915361969Z_3-shot-trace-with-model-rulebase_63a8427c.json,2026-04-09,2026-04-09 12:39:15.361969+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service5.json,2,5,2.5,activated_labels,4082,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4230685829970753,701,115,True,1153.0,175.0,1328.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:31.572160+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123915881179Z_zero-shot-trace_70b6c43b.json,2026-04-09T123915881179Z_zero-shot-trace_70b6c43b.json,2026-04-09,2026-04-09 12:39:15.881179+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service6.json,2,6,2.5,activated_labels,1756,2,0,2.0,0,,,0.5184203129902016,820,143,True,466.0,188.0,654.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:32.483951+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123916490547Z_3-shot-trace_2796ab4b.json,2026-04-09T123916490547Z_3-shot-trace_2796ab4b.json,2026-04-09,2026-04-09 12:39:16.490547+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service6.json,2,6,2.5,activated_labels,3639,8,3,2.0,0,,,0.42103739199228585,377,61,True,1041.0,91.0,1132.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:33.660452+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123917016769Z_3-shot-trace-with-model-rulebase_3c3ec61a.json,2026-04-09T123917016769Z_3-shot-trace-with-model-rulebase_3c3ec61a.json,2026-04-09,2026-04-09 12:39:17.016769+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service6.json,2,6,2.5,activated_labels,4099,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.5088826580031309,847,148,True,1160.0,219.0,1379.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:34.786767+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123917615251Z_zero-shot-trace_b73a84ce.json,2026-04-09T123917615251Z_zero-shot-trace_b73a84ce.json,2026-04-09,2026-04-09 12:39:17.615251+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service7.json,2,7,2.5,activated_labels,1833,2,0,3.0,0,,,0.5218522850045701,880,140,True,488.0,191.0,679.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,2,2026-04-16 11:45:30.363551+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123918234212Z_3-shot-trace_17549f06.json,2026-04-09T123918234212Z_3-shot-trace_17549f06.json,2026-04-09,2026-04-09 12:39:18.234212+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service7.json,2,7,2.5,activated_labels,3716,8,3,3.0,0,,,0.3625114790047519,492,78,True,1063.0,116.0,1179.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,2,2026-04-16 11:45:32.648633+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123918703180Z_3-shot-trace-with-model-rulebase_57785397.json,2026-04-09T123918703180Z_3-shot-trace-with-model-rulebase_57785397.json,2026-04-09,2026-04-09 12:39:18.703180+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service7.json,2,7,2.5,activated_labels,4176,8,3,3.0,4,traces/heitor2,inferred_from_trace_directory,0.46113362100732047,571,97,True,1182.0,152.0,1334.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:09:38.540274+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123919262844Z_zero-shot-trace_010bd40e.json,2026-04-09T123919262844Z_zero-shot-trace_010bd40e.json,2026-04-09,2026-04-09 12:39:19.262844+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service8.json,2,8,25.0,activated_labels,1743,2,0,2.0,0,,,0.41364349599462,801,133,True,457.0,177.0,634.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:39.997675+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123919772951Z_3-shot-trace_fda44402.json,2026-04-09T123919772951Z_3-shot-trace_fda44402.json,2026-04-09,2026-04-09 12:39:19.772951+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service8.json,2,8,25.0,activated_labels,3626,8,3,2.0,0,,,0.31336970800475683,384,58,True,1032.0,90.0,1122.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:40.983618+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123920298118Z_3-shot-trace-with-model-rulebase_95f0190a.json,2026-04-09T123920298118Z_3-shot-trace-with-model-rulebase_95f0190a.json,2026-04-09,2026-04-09 12:39:20.298118+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service8.json,2,8,25.0,activated_labels,4086,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.402134894990013,531,82,True,1151.0,127.0,1278.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:42.104992+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123920796835Z_zero-shot-trace_a4cceab2.json,2026-04-09T123920796835Z_zero-shot-trace_a4cceab2.json,2026-04-09,2026-04-09 12:39:20.796835+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service9.json,2,9,25.0,activated_labels,1743,2,0,2.0,0,,,0.36422131399740465,801,133,True,457.0,177.0,634.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:43.440670+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123921258998Z_3-shot-trace_2294347c.json,2026-04-09T123921258998Z_3-shot-trace_2294347c.json,2026-04-09,2026-04-09 12:39:21.258998+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service9.json,2,9,25.0,activated_labels,3626,8,3,2.0,0,,,0.4656048790056957,384,58,True,1032.0,90.0,1122.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:44.669537+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123921826765Z_3-shot-trace-with-model-rulebase_28a8be1a.json,2026-04-09T123921826765Z_3-shot-trace-with-model-rulebase_28a8be1a.json,2026-04-09,2026-04-09 12:39:21.826765+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service9.json,2,9,25.0,activated_labels,4086,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.512889539997559,531,82,True,1151.0,127.0,1278.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:45.898480+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123922438515Z_zero-shot-trace_c40d96db.json,2026-04-09T123922438515Z_zero-shot-trace_c40d96db.json,2026-04-09,2026-04-09 12:39:22.438515+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service10.json,2,10,25.0,activated_labels,1744,2,0,2.0,0,,,0.6173365310096415,801,133,True,457.0,177.0,634.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:47.230430+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123923155186Z_3-shot-trace_a9cc728d.json,2026-04-09T123923155186Z_3-shot-trace_a9cc728d.json,2026-04-09,2026-04-09 12:39:23.155186+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service10.json,2,10,25.0,activated_labels,3627,8,3,2.0,0,,,0.3105385170056252,370,55,True,1032.0,87.0,1119.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:48.239166+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123923572497Z_3-shot-trace-with-model-rulebase_c9aa1783.json,2026-04-09T123923572497Z_3-shot-trace-with-model-rulebase_c9aa1783.json,2026-04-09,2026-04-09 12:39:23.572497+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food2_service10.json,2,10,25.0,activated_labels,4087,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4052589769999031,511,83,True,1151.0,124.0,1275.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:49.482572+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123924073484Z_zero-shot-trace_bb9fd9fc.json,2026-04-09T123924073484Z_zero-shot-trace_bb9fd9fc.json,2026-04-09,2026-04-09 12:39:24.073484+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service0.json,3,0,5.0,activated_labels,1750,2,0,2.0,0,,,0.5186506979953265,876,139,True,460.0,176.0,636.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:51.068870+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123924699476Z_3-shot-trace_a77ccc46.json,2026-04-09T123924699476Z_3-shot-trace_a77ccc46.json,2026-04-09,2026-04-09 12:39:24.699476+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service0.json,3,0,5.0,activated_labels,3633,8,3,2.0,0,,,0.30205636699975,355,65,True,1035.0,93.0,1128.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:52.620340+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123925104883Z_3-shot-trace-with-model-rulebase_f2c86858.json,2026-04-09T123925104883Z_3-shot-trace-with-model-rulebase_f2c86858.json,2026-04-09,2026-04-09 12:39:25.104883+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service0.json,3,0,5.0,activated_labels,4093,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4085094659967581,460,78,True,1154.0,113.0,1267.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:55.162380+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123925612101Z_zero-shot-trace_cac78e68.json,2026-04-09T123925612101Z_zero-shot-trace_cac78e68.json,2026-04-09,2026-04-09 12:39:25.612101+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service1.json,3,1,5.0,activated_labels,1750,2,0,2.0,0,,,0.5158014350017766,879,139,True,460.0,176.0,636.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:56.607834+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123926218982Z_3-shot-trace_d387e4bd.json,2026-04-09T123926218982Z_3-shot-trace_d387e4bd.json,2026-04-09,2026-04-09 12:39:26.218982+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service1.json,3,1,5.0,activated_labels,3633,8,3,2.0,0,,,0.3178495609899983,297,51,True,1035.0,77.0,1112.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:57.741977+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123926641091Z_3-shot-trace-with-model-rulebase_f81f5432.json,2026-04-09T123926641091Z_3-shot-trace-with-model-rulebase_f81f5432.json,2026-04-09,2026-04-09 12:39:26.641091+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service1.json,3,1,5.0,activated_labels,4093,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4097186720027821,477,87,True,1154.0,123.0,1277.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:09:58.929638+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123927146902Z_zero-shot-trace_60fe4785.json,2026-04-09T123927146902Z_zero-shot-trace_60fe4785.json,2026-04-09,2026-04-09 12:39:27.146902+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service2.json,3,2,5.0,activated_labels,1750,2,0,2.0,0,,,0.41481361600745004,827,133,True,460.0,172.0,632.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:10:00.132515+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123927659184Z_3-shot-trace_7223410b.json,2026-04-09T123927659184Z_3-shot-trace_7223410b.json,2026-04-09,2026-04-09 12:39:27.659184+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service2.json,3,2,5.0,activated_labels,3633,8,3,2.0,0,,,0.3119609170098556,293,51,True,1035.0,78.0,1113.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:10:01.451479+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123928076305Z_3-shot-trace-with-model-rulebase_2a53771a.json,2026-04-09T123928076305Z_3-shot-trace-with-model-rulebase_2a53771a.json,2026-04-09,2026-04-09 12:39:28.076305+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service2.json,3,2,5.0,activated_labels,4093,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4070886739937123,489,86,True,1154.0,129.0,1283.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:10:04.930497+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T123928570305Z_zero-shot-trace_5a0e9204.json,2026-04-09T123928570305Z_zero-shot-trace_5a0e9204.json,2026-04-09,2026-04-09 12:39:28.570305+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food3_service3.json,3,3,2.5,activated_labels,1840,2,0,3.0,0,,,0.8706660520110745,1101,177,True,491.0,231.0,722.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:10:06.583796+00:00,llama-3.1-8b-instant,groq,False
